"Alessio Calvatore;""Italian"";""Cairo City"";""DM"," M (C)"";1;90;14",8;6,98;0;0;0;0,05;0;1;0;0;83;94;88,3;0;0;2;0;0;7;8;87,"5;0;1;0;0;NA;0;2;3;0;1;0;1;2;0;""1-1"";""Seoul MFC"";""17"";3;1;14;5;5;10;10;10;10;5;5;12;12;5;5;15;10;13;5;9;12;8;14;5;8;9;5;5;10;5;12;20;12;5;14;16;5;12;5;5;5;20;12;12;12;13;5;13;14",,
"Alexandra Gunnarsson;""Icelandic"";""CF Catalunya"";""GK"";1;90;6",40000000000001;6,5;0;0;0;0;0;0;0;0;33;36;91,"67;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""0-1"";""Athênai F.C."";""17"";3;1;10;14;8;13;13;8;12;13;13;14;10;5;5;13;7;5;8;5;10;5;5;13;5;5;10;5;5;5;5;20;5;13;10;10;5;14;10;16;10;20;8;5;8;10;10;10;8",,,,,
"Alfredo Puttanesca;""Canadian"";""Hollywood FC"";""DM"," M (L)"";1;90;13",7;7,05;0;0;0;0,02;0;1;0;0;80;93;86,02;2;1;7;14,"29;0;0;1;0;0;0;4;5;80;0;2;0;0;0;0;2;1;0;""2-2"";""Tokyo S.C."";""17"";3;1;17;5;5;13;13;8;5;5;5;8;10;5;5;16;5;5;5;5;13;5;5;5;5;5;5;5;5;5;13;20;5;5;15;13;5;13;5;5;5;20;14;16;10;5;5;10;13",,
"Antonio Governo;""Scottish"";""CA Buenos Aires"";""AM (L)"," ST (C)"";1;90;11",8;8,89;1;3;0;1,67;3;4;1;1;15;18;83,"33;0;0;0;NA;0;3;6;50;0;2;1;1;100;0;0;1;0;0;0;1;1;1;""4-3"";""Montréal United"";""17"";3;1;13;5;5;9;12;9;5;5;5;14;5;5;5;14;5;9;5;15;9;5;5;5;5;9;5;5;5;5;5;20;13;5;13;9;5;11;5;5;5;20;9;5;8;10;5;5;9",,,
"Ask Jeeves;""Welsh"";""Cairo City"";""D (L)"," WB (RL)"";1;90;15",6;6,14;0;0;0;0;0;0;0;0;36;41;87,8;3;3;13;23,08;0;7;9;77,"78;0;2;0;0;NA;0;1;3;0;0;0;2;2;1;""1-1"";""Seoul MFC"";""17"";3;1;17;5;5;12;13;13;5;5;5;10;9;8;16;13;8;14;5;6;9;7;5;5;5;5;5;5;5;5;13;20;13;5;18;13;5;11;5;5;5;20;12;13;5;12;5;11;14",,
"Awesome McPossum;""Italian"";""CF Catalunya"";""M/AM (C)"";1;90;14",1;6,64;0;0;0;0,0800000000000001;0;1;0;0;60;68;88,24;2;1;3;33,"33;1;2;2;100;0;0;0;1;0;0;1;1;0;0;0;0;0;0;""0-1"";""Athênai F.C."";""17"";3;1;14;5;5;13;12;11;5;5;5;13;8;5;7;13;5;13;5;10;13;13;10;5;5;5;5;5;10;5;7;20;13;5;14;13;5;10;5;5;5;20;8;7;11;12;5;13;13",,,
"Ayomide Ayodele;""Nigerian"";""Cairo City"";""AM (L)"";1;90;14",9;6,38;0;0;0;0,14;0;3;0;0;43;49;87,"76;0;0;6;0;0;2;4;50;0;1;0;0;NA;0;3;0;0;0;0;0;2;0;""1-1"";""Seoul MFC"";""17"";3;1;10;5;10;10;9;10;5;5;5;10;10;5;10;10;10;15;5;12;10;10;10;5;5;5;5;10;10;5;5;20;10;5;10;10;10;10;5;5;5;20;10;5;10;10;5;10;10",,,,
"Blue Cod;""Barbadian"";""Seoul MFC"";""D (RLC)"";1;90;12;6",6;0;0;0;0;0;0;0;0;59;64;92,"19;0;0;0;NA;0;4;4;100;0;0;2;2;100;1;1;2;0;0;0;1;0;0;""1-1"";""Cairo City"";""17"";3;1;10;5;5;10;9;10;5;5;5;6;10;10;10;5;5;10;5;5;10;5;5;5;10;10;5;5;5;5;10;20;10;5;10;10;5;10;5;5;5;20;10;10;10;10;5;10;10",,,,,,
"Blueberry Poptart;""American"";""CA Buenos Aires"";""DM"," M (C)"";1;90;14",6;6,35;0;0;0;0;0;0;0;0;79;89;88,"76;0;0;0;NA;0;1;1;100;0;0;0;1;0;0;0;1;0;0;0;1;0;0;""4-3"";""Montréal United"";""17"";3;1;11;5;5;10;11;11;7;5;5;13;10;8;8;13;9;12;5;9;12;5;5;5;10;10;5;7;7;5;10;20;11;5;11;13;5;13;5;5;5;20;10;10;12;12;5;13;14",,,,
"Borey Barflett;""Australian"";""Cairo City"";""GK"";1;90;6",8;6,93;0;0;0;0;0;0;0;0;43;52;82,"69;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""1-1"";""Seoul MFC"";""17"";3;1;5;16;5;5;11;8;5;11;8;10;8;5;5;10;5;5;5;5;10;5;5;12;5;5;14;5;5;5;5;20;5;15;5;10;5;11;5;13;8;20;5;5;7;5;7;8;5",,,,,
"Breakfast Sandwich O'Pumpernickel;""Laotian"";""Cairo City"";""WB (R)"";1;90;13;6",89;0;0;0;0;0;0;0;0;53;55;96,36;0;0;1;0;0;8;9;88,"89;0;0;0;0;NA;0;3;7;0;0;0;1;0;0;""1-1"";""Seoul MFC"";""17"";3;1;10;5;5;10;5;10;5;5;5;8;8;5;10;10;5;10;5;5;13;5;5;5;5;10;5;5;10;10;10;20;10;5;10;11;5;10;5;5;5;20;10;13;5;10;5;7;5",,,,,
"Bud-Lite ""Large Box"" McGuirk;""American"";""Inter London"";""DM"," M/AM (C)"";1;78;11",2;6,16;0;0;0;0,0600000000000001;0;1;0;0;43;48;89,"58;1;0;1;0;0;1;2;50;0;0;1;1;100;0;0;1;0;0;1;4;2;0;""2-1"";""Sydney City"";""17"";3;1;12;5;10;10;13;10;10;5;5;13;10;5;5;13;10;10;5;5;12;10;5;5;10;10;5;5;5;5;13;20;10;5;13;16;5;13;5;5;5;20;10;15;12;12;5;14;12",,,
"Budget Busquets;""Spanish"";""CF Catalunya"";""D (C)", DM," M (C)"";1;90;13;6",94;0;0;0;0;0;0;0;0;159;163;97,"55;1;0;0;NA;0;4;4;100;2;0;0;0;NA;0;0;2;0;0;0;2;0;0;""0-1"";""Athênai F.C."";""17"";3;1;12;5;6;12;14;12;10;5;5;14;13;5;5;15;7;8;5;5;14;5;5;5;10;14;5;5;5;5;12;20;11;5;11;15;5;15;5;5;5;20;13;14;14;13;5;14;13",,,,
"Cal Labovitch;""Swiss"";""Athênai F.C."";""AM (R)"";1;90;14",2;6,1;0;0;0;0,15;0;1;0;0;25;28;89,"29;1;0;2;0;0;3;5;60;0;0;0;1;0;0;1;3;0;0;0;3;0;0;""1-0"";""CF Catalunya"";""17"";3;1;13;5;5;11;10;10;5;5;5;10;13;5;13;13;13;13;5;5;11;11;5;5;5;7;5;5;5;6;5;20;13;5;14;13;5;10;5;5;5;20;7;5;13;13;5;13;13",,,,
"Certified Problem;""Israeli"";""Sydney City"";""GK"";1;90;6",30000000000001;6,87;0;0;0;0;0;0;0;0;39;42;92,"86;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;1;0;0;0;0;0;0;0;""1-2"";""Inter London"";""17"";3;1;6;16;5;12;10;7;5;16;16;5;10;5;5;10;7;5;5;5;5;5;5;12;5;5;5;9;5;5;5;20;5;12;5;5;5;13;5;18;5;20;7;5;5;5;5;5;5",,,,,
"Coffee Biscuit;""Italian"";""Montréal United"";""AM (L)"," ST (C)"";1;90;13;7",27;0;1;0;0,45;3;5;0;0;19;25;76;0;0;1;0;0;7;17;41,"18;0;3;0;0;NA;0;3;0;0;0;0;1;1;1;""3-4"";""CA Buenos Aires"";""17"";3;1;15;5;5;14;10;10;7;5;5;12;10;5;5;12;7;10;5;16;12;9;7;5;10;12;5;5;8;5;5;20;14;5;15;10;5;10;5;5;5;20;12;5;10;12;5;5;12",,,,
"Cole Mertz;""Irish"";""Seoul MFC"";""D (C)", DM," M (L)"";1;90;11",1;7,06;0;0;0;0;0;0;0;0;68;74;91,"89;0;1;1;100;0;22;22;100;4;0;0;0;NA;0;1;20;0;0;0;0;0;0;""1-1"";""Cairo City"";""17"";3;1;13;5;5;10;12;10;12;5;5;10;10;5;5;10;5;10;5;8;10;5;10;5;14;15;5;7;10;5;14;20;10;5;15;14;5;12;5;5;5;20;10;14;10;10;5;10;10",,,
"Connor Azpilicueta;""Gibraltarian"";""Inter London"";""AM (RC)"," ST (C)"";1;90;12;7",87;1;2;0;1,9;4;7;1;1;34;43;79,07;0;0;0;NA;0;9;14;64,"29;0;2;0;0;NA;0;0;5;0;0;0;2;2;0;""2-1"";""Sydney City"";""17"";3;1;16;5;5;15;10;13;10;5;5;13;5;5;5;10;5;13;5;16;10;13;5;5;15;13;5;5;9;5;5;20;13;5;16;13;10;5;5;5;5;20;14;5;10;14;5;10;10",,,
"Darren Lockyer;""Australian"";""Sydney City"";""D (C)"," DM"";1;90;10",9;6,94;0;0;0;0,01;0;1;0;0;77;81;95,06;0;0;0;NA;0;13;14;92,"86;1;0;4;4;100;2;2;12;0;1;0;2;1;0;""1-2"";""Inter London"";""17"";3;1;15;5;10;5;12;5;10;5;5;10;12;5;5;10;5;5;5;5;5;5;5;5;15;15;5;5;5;5;16;20;5;5;15;5;5;16;5;5;5;20;15;16;5;5;5;5;5",,
"Deedee Yoker;""Scottish"";""Athênai F.C."";""D/WB (L)"";1;90;13",4;7,96;0;0;1;0;0;0;0;0;37;43;86,05;3;2;9;22,22;1;5;6;83,"33;0;2;3;3;100;0;6;5;0;0;0;2;1;1;""1-0"";""CF Catalunya"";""17"";3;1;15;5;5;12;11;12;8;5;5;10;11;13;14;14;10;14;5;13;13;13;5;5;5;5;5;5;7;5;9;20;14;5;16;13;5;13;5;5;5;20;10;10;12;14;5;11;13",,,
"Donna Rumma;""Mexican"";""Inter London"";""D (C)"," DM"";1;90;10",6;6,75;0;0;0;0;0;0;0;0;42;46;91,3;0;0;0;NA;0;10;11;90,"91;0;0;2;2;100;0;1;10;0;0;0;0;2;0;""2-1"";""Sydney City"";""17"";3;1;10;5;10;8;10;8;10;5;5;10;10;5;5;10;7;5;5;5;7;5;5;5;13;16;5;8;5;5;15;20;5;5;14;7;5;13;5;5;5;20;16;16;8;9;5;7;5",,,
"Dorian Lexington;""Canadian"";""Montréal United"";""D (C)"";1;90;10",9;6,38;0;0;0;0;0;0;0;0;78;83;93,98;2;1;6;16,67;0;7;8;87,"5;0;0;1;1;100;0;3;3;0;1;0;1;0;0;""3-4"";""CA Buenos Aires"";""17"";3;1;10;5;10;10;12;11;11;5;5;12;10;10;7;11;7;9;5;5;12;5;9;5;12;12;5;7;8;10;12;20;9;5;12;12;5;12;5;5;5;20;12;12;8;11;5;10;16",,,
"Dr. Doofenshmirtz;""English"";""Montréal United"";""DM"," M (C)"";1;90;13",2;7,38;0;0;1;0;0;0;0;0;80;84;95,"24;1;0;0;NA;1;4;5;80;1;0;1;2;50;1;0;3;0;0;0;1;0;0;""3-4"";""CA Buenos Aires"";""17"";3;1;11;5;10;13;12;12;10;5;5;13;11;5;5;11;10;10;5;5;12;12;5;5;13;13;5;5;5;5;13;20;10;5;11;13;5;13;5;5;5;20;13;13;10;10;5;11;15",,,,
"Eirlys Snooks;""Welsh"";""Athênai F.C."";""D (LC)"";1;90;10",1;6,76;0;0;0;0;0;0;0;0;56;57;98,25;0;0;0;NA;0;5;6;83,"33;1;0;1;2;50;1;1;5;0;0;0;0;0;0;""1-0"";""CF Catalunya"";""17"";3;1;16;5;11;8;13;10;9;5;5;15;13;8;8;11;9;8;5;8;8;8;8;5;14;10;5;8;8;8;13;20;8;5;12;12;10;13;5;5;5;20;10;13;8;8;5;11;11",,,,
"Emilliano-Yoichi Isagi;""Sammarinese"";""Tokyo S.C."";""M/AM (C)"," ST (C)"";1;90;15",9;7,24;0;0;1;0;0;0;0;0;49;64;76,56;5;6;16;37,5;0;7;8;87,"5;0;0;1;1;100;0;1;3;0;0;0;1;1;1;""2-2"";""Hollywood FC"";""17"";3;1;12;5;5;13;12;12;7;5;5;12;10;11;10;13;7;13;5;13;12;12;13;5;9;9;5;7;13;5;7;20;13;5;13;14;8;10;5;5;5;20;11;7;10;14;5;13;10",,
"Franco Torres;""Spanish"";""Cairo City"";""AM (R)"," ST (C)"";1;90;13",1;6,92;0;1;0;0,16;1;1;0;0;24;31;77,42;2;0;0;NA;1;8;27;29,"63;0;1;0;0;NA;0;1;0;0;0;0;1;2;1;""1-1"";""Seoul MFC"";""17"";3;1;15;5;5;10;13;10;5;5;5;14;8;5;5;13;5;11;5;20;16;5;5;5;7;10;5;5;15;5;5;20;17;5;16;11;5;9;5;5;5;20;10;5;5;15;5;10;13",,
"Gavin Millar;""Irish"";""Inter London"";""D (C)", DM," M (C)"";1;90;12",1;6,9;0;0;0;0,06;0;1;0;0;58;67;86,57;0;0;0;NA;0;6;7;85,"71;2;0;4;5;80;0;3;7;0;0;0;3;1;0;""2-1"";""Sydney City"";""17"";3;1;10;5;12;10;9;11;5;5;5;5;5;5;5;5;10;5;5;5;10;5;5;5;10;10;5;5;5;5;9;20;5;5;9;12;5;13;5;5;5;20;14;12;12;5;5;12;6",
"George Costanza;""American"";""Seoul MFC"";""D (RLC)"";1;90;11",2;7,54;1;0;0;0,05;0;1;0;0;88;89;98,88;0;0;0;NA;0;17;22;77,"27;1;0;3;3;100;2;7;13;0;0;0;0;0;0;""1-1"";""Cairo City"";""17"";3;1;16;5;12;13;12;13;10;5;5;10;10;7;12;15;10;12;5;5;10;10;5;5;11;9;5;9;5;7;13;20;10;5;15;13;7;13;5;5;5;20;13;13;10;10;5;13;13",,,
"George Gordon;""American"";""Inter London"";""DM"," M/AM (C)"";1;90;14",5;8,01;0;0;1;0;0;0;0;0;61;68;89,71;4;1;2;50;2;5;6;83,"33;0;2;0;0;NA;0;2;1;0;0;0;0;5;0;""2-1"";""Sydney City"";""17"";3;1;12;5;5;12;5;12;7;5;5;10;10;5;9;10;5;12;5;8;10;5;5;5;5;12;5;5;10;5;13;20;8;5;13;14;5;10;5;5;5;20;12;10;10;10;5;12;12",,,
"Gerald Gerrard;""English"";""Hollywood FC"";""D/WB (L)"";1;90;15",3;6,89;0;0;0;0,04;1;2;0;0;49;56;87,5;1;1;16;6,25;0;8;9;88,"89;0;2;6;6;100;0;4;3;0;0;0;1;2;0;""2-2"";""Tokyo S.C."";""17"";3;1;17;5;5;13;13;7;5;5;5;9;13;5;13;16;5;5;5;5;13;5;5;5;5;10;5;5;5;5;13;20;5;5;15;12;5;16;5;5;5;20;13;13;10;11;5;5;10",,
"Giannis Kroustis;""Greek"";""Montréal United"";""WB (RL)"";1;90;14",6;7,44;0;1;1;0,18;1;1;0;0;63;76;82,"89;2;2;8;25;1;3;3;100;0;2;3;4;75;0;2;1;0;1;0;3;4;1;""3-4"";""CA Buenos Aires"";""17"";3;1;15;5;6;12;10;12;11;5;5;10;10;8;12;10;11;12;5;5;10;12;10;5;5;8;5;12;7;7;12;20;12;5;15;12;8;13;5;5;5;20;10;12;12;12;5;10;15",,,,
"Guillaume-Olivier Aubuchon-Touchette;""French"";""Tokyo S.C."";""D (C)"," DM"";1;90;14;6",68;0;0;0;0;0;0;0;0;56;61;91,"8;0;0;0;NA;0;5;5;100;0;0;1;1;100;0;0;1;0;0;0;1;0;0;""2-2"";""Hollywood FC"";""17"";3;1;13;5;9;10;13;13;9;5;5;9;11;5;8;13;9;10;5;7;10;8;5;5;8;10;5;5;7;5;10;20;10;5;13;12;5;10;5;5;5;20;13;13;13;11;5;12;13",,,,,
"Haruka Mayoi;""Japanese"";""Seoul MFC"";""ST (C)"";1;90;12",9;6,47;0;0;0;0,33;0;2;0;0;18;23;78,"26;0;0;2;0;0;1;10;10;0;0;1;1;100;0;2;0;0;0;0;2;1;1;""1-1"";""Cairo City"";""17"";3;1;15;5;5;10;10;10;5;5;5;10;10;5;5;15;10;10;5;15;10;5;5;5;10;5;5;5;7;5;5;20;10;5;20;5;5;5;5;5;5;20;10;5;8;10;5;5;10",,,,
"Helena Söderberg;""Swedish"";""Tokyo S.C."";""M (RC)"," AM (R)"";1;90;15;6",5;0;0;0;0,0599999999999998;1;1;0;0;46;54;85,19;0;0;1;0;0;2;3;66,"67;0;0;0;0;NA;0;4;0;0;1;0;1;1;0;""2-2"";""Hollywood FC"";""17"";3;1;15;5;12;9;12;14;8;5;5;12;10;7;9;14;10;13;5;10;12;8;7;5;7;7;5;7;12;5;10;20;12;5;14;15;10;12;5;5;5;20;14;13;13;13;5;9;14",,,
"Henrik Lind;""Swedish"";""Athênai F.C."";""D (C)"," DM"";1;90;10",4;8,3;1;1;0;0;1;1;0;0;55;57;96,"49;0;0;0;NA;0;10;10;100;3;0;1;1;100;0;1;11;0;0;0;0;0;0;""1-0"";""CF Catalunya"";""17"";3;1;14;5;10;10;13;13;10;5;5;12;13;5;5;13;13;5;5;5;10;5;5;5;16;16;5;10;5;5;14;20;10;5;14;10;5;15;5;5;5;20;15;14;13;8;5;10;13",,,,
"Hugh Mann;""Australian"";""Seoul MFC"";""WB (RL)"";1;90;14",5;7,07;0;0;0;0;0;0;0;0;77;84;91,67;4;0;1;0;1;10;11;90,"91;2;1;1;1;100;0;1;10;0;0;0;2;0;0;""1-1"";""Cairo City"";""17"";3;1;15;5;6;13;10;13;8;5;5;7;10;5;5;9;8;6;5;5;8;5;5;5;8;13;5;5;5;5;10;20;10;5;15;8;5;10;5;5;5;20;13;10;8;10;5;10;10",,,,
"Hun Possible;""Mexican"";""Hollywood FC"";""D/WB/M (R)"";1;90;14",9;6,"38;0;0;0;0;0;0;0;0;47;50;94;0;0;8;0;0;3;5;60;0;0;4;4;100;0;2;6;0;1;0;4;0;0;""2-2"";""Tokyo S.C."";""17"";3;1;18;5;5;14;5;7;5;5;5;5;5;5;15;14;5;15;5;5;13;5;5;5;5;10;5;5;5;5;10;20;6;5;16;9;5;16;5;5;5;20;13;15;5;15;5;5;5",,,,,,
"Hunter Havok;""American"";""Sydney City"";""AM (RLC)"";1;90;15",3;6,6;0;0;0;0,119999999999999;1;2;0;0;40;50;80;2;1;5;20;1;5;6;83,"33;0;4;0;1;0;0;2;1;0;0;0;5;4;2;""1-2"";""Inter London"";""17"";3;1;17;15;5;5;10;5;5;15;15;10;10;5;13;10;5;13;5;11;14;5;5;10;5;5;5;5;5;5;5;20;11;10;16;13;5;5;5;15;5;20;8;5;8;11;5;11;11",,,,
"Hunter Jones;""Canadian"";""Hollywood FC"";""M/AM (R)"," ST (C)"";1;90;12",9;6,65;0;0;0;0,0700000000000003;0;2;0;0;32;40;80;1;1;3;33,33;0;4;7;57,"14;0;2;0;0;NA;0;3;0;0;0;0;5;2;4;""2-2"";""Tokyo S.C."";""17"";3;1;17;5;5;13;11;10;5;5;5;13;6;5;13;13;8;11;5;17;12;8;5;5;9;10;5;8;8;10;7;20;14;5;16;13;9;10;5;5;5;20;13;9;8;8;5;12;13",,
"Ioannis Papastathopoulos;""Greek"";""Montréal United"";""WB (L)"";1;90;14",7;7,58;0;0;1;0;0;0;0;0;48;53;90,57;2;3;14;21,43;0;1;3;33,"33;0;5;0;0;NA;0;5;2;0;0;0;2;6;0;""3-4"";""CA Buenos Aires"";""17"";3;1;13;5;10;10;12;13;10;5;5;12;12;6;12;12;11;13;5;10;12;9;6;5;6;8;5;10;10;7;11;20;12;5;13;13;10;11;5;5;5;20;8;13;10;14;5;12;10",,,
"Jakup Larsen;""Faroese"";""Cairo City"";""AM (C)"";1;90;16",4;6,99;0;0;1;0,17;1;1;0;0;49;56;87,"5;4;2;10;20;1;1;4;25;0;0;0;0;NA;0;2;1;0;0;0;1;0;1;""1-1"";""Seoul MFC"";""17"";3;1;12;5;5;12;5;10;5;5;5;9;10;10;10;6;11;13;5;13;12;12;13;5;5;8;5;5;13;5;5;20;10;5;12;12;10;10;5;5;5;20;12;5;10;10;5;12;10",,,,
"Jannik Andersen;""Danish"";""Athênai F.C."";""GK"";1;90;6",2;7,43;0;0;0;0;0;0;0;0;27;41;65,"85;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""1-0"";""CF Catalunya"";""17"";3;1;10;13;5;13;10;5;9;15;13;16;7;5;5;13;5;5;13;5;11;5;5;13;5;5;13;6;5;5;5;20;5;13;10;10;5;13;7;20;14;20;8;5;10;5;13;10;5",,,,,
"Jaume Vila;""Spanish"";""CA Buenos Aires"";""D/WB (L)"";1;90;14",8;6,83;0;0;0;0;0;1;0;0;42;43;97,67;0;0;1;0;0;7;7;100;1;2;5;7;71,"43;0;3;6;0;0;0;2;1;0;""4-3"";""Montréal United"";""17"";3;1;15;5;5;13;7;10;5;5;5;10;6;5;13;10;5;10;5;5;10;7;5;5;5;12;5;5;5;5;10;20;8;5;15;8;5;8;5;5;5;20;10;8;13;10;5;8;15",,,,
"Jay Bryzski;""Polish"";""Tokyo S.C."";""D/WB (R)"";1;90;14",7;5,91;0;0;0;0;0;0;0;0;52;62;83,"87;0;0;0;NA;0;0;5;0;0;0;0;0;NA;0;1;0;0;0;0;3;0;1;""2-2"";""Hollywood FC"";""17"";3;1;10;5;8;10;10;7;8;5;5;10;9;9;12;12;10;11;5;8;12;8;6;5;7;7;5;7;6;7;10;20;10;5;10;11;5;11;5;5;5;20;7;10;8;11;5;12;12",,,,,
"Jökull Júlíusson;""Icelandic"";""CF Catalunya"";""D (RLC)"";1;90;10",2;6,81;0;0;0;0;0;0;0;0;128;130;98,46;0;1;1;100;0;6;9;66,"67;0;0;1;1;100;1;2;9;0;0;0;1;0;0;""0-1"";""Athênai F.C."";""17"";3;1;13;5;8;12;13;13;11;5;5;12;11;5;5;14;7;5;5;5;12;5;5;5;12;15;5;5;5;5;14;20;5;5;14;12;5;15;5;5;5;20;14;15;10;8;5;12;11",,,,
"Jonas Thessenvitz;""Swiss"";""Tokyo S.C."";""WB (RL)"";1;90;15;7",13;0;0;0;0;0;0;0;0;39;43;90,"7;0;0;10;0;0;1;2;50;0;6;1;1;100;0;5;4;0;0;0;0;7;0;""2-2"";""Hollywood FC"";""17"";3;1;16;5;5;13;11;10;5;5;5;5;10;5;13;10;5;13;5;5;12;10;6;5;5;5;5;5;6;5;13;20;13;5;16;13;6;10;5;5;5;20;8;12;11;13;5;7;13",,,,,,
"Jordan Rossiter;""English"";""Cairo City"";""M (RLC)"";1;90;14",2;6,8;0;0;0;0;0;0;0;0;65;72;90,"28;0;0;0;NA;0;5;5;100;3;0;1;2;50;0;1;3;0;0;0;0;0;0;""1-1"";""Seoul MFC"";""17"";3;1;15;5;5;10;10;5;5;5;5;11;5;5;5;14;5;5;5;5;13;5;15;5;5;5;5;5;13;5;10;20;10;5;13;13;5;10;5;5;5;20;10;10;5;10;5;13;10",,,,,
"Juha Jarvinen;""Finnish"";""CF Catalunya"";""D (L)"";1;90;12",8;7,08;0;0;0;0,08;0;2;0;0;89;97;91,75;1;1;9;11,11;0;10;12;83,"33;1;4;3;3;100;0;4;6;0;0;0;3;3;3;""0-1"";""Athênai F.C."";""17"";3;1;20;5;5;13;7;5;5;5;5;7;5;5;7;7;5;10;5;5;8;5;5;5;7;9;5;5;5;5;7;20;8;5;20;10;5;8;5;5;5;20;7;7;7;6;5;10;15",,
"K Clamence;""American"";""Inter London"";""AM (R)"," ST (C)"";1;90;13",7;7,14;0;0;0;0,17;4;4;0;0;39;45;86,67;3;1;6;16,67;1;5;7;71,"43;0;4;0;0;NA;0;3;3;0;0;0;0;4;0;""2-1"";""Sydney City"";""17"";3;1;17;5;8;16;15;12;8;5;5;13;5;9;10;8;8;14;5;14;13;15;5;5;10;8;5;5;14;5;8;20;13;5;16;10;8;8;5;5;5;20;13;8;8;13;5;10;10",
"Ketchup Noodle;""Serbian"";""Seoul MFC"";""AM (RL)"";1;90;15",9;7,33;0;1;0;1,02;2;4;0;0;34;40;85;2;1;5;20;1;5;8;62,"5;0;4;1;2;50;0;0;2;0;1;0;3;1;1;""1-1"";""Cairo City"";""17"";3;1;13;5;5;13;9;13;6;5;5;13;10;10;11;10;10;15;5;9;14;13;5;5;5;5;5;5;6;5;7;20;9;5;16;14;5;5;5;5;5;20;11;5;8;10;5;10;12",,,,
"King Kong;""South Korean"";""Seoul MFC"";""GK"";1;90;4",7;6,69;0;0;0;0;0;0;0;0;28;34;82,"35;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""1-1"";""Cairo City"";""17"";3;1;10;13;10;13;13;5;10;13;10;11;7;5;5;13;9;5;5;5;12;7;10;12;5;5;10;5;5;5;5;20;8;13;8;10;5;13;13;13;10;20;10;5;8;13;10;7;11",,,,,
"Kody Hill;""American"";""Tokyo S.C."";""GK"";1;90;4",7;6,59;0;0;0;0;0;0;0;0;43;48;89,"58;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""2-2"";""Hollywood FC"";""17"";3;1;7;13;9;10;12;10;10;14;10;10;10;5;5;12;8;5;8;5;7;8;5;7;5;7;10;8;5;5;5;20;7;9;9;8;5;10;6;11;6;20;6;5;8;5;8;10;10",,,,,
"Kofi Anshah;""Ghanaian"";""Montréal United"";""AM (RL)"";1;90;14",5;7,03;0;1;0;0,38;1;2;0;0;44;49;89,8;2;1;5;20;2;1;6;16,"67;0;1;2;2;100;0;2;2;0;1;0;2;0;1;""3-4"";""CA Buenos Aires"";""17"";3;1;15;5;5;14;10;10;5;5;5;10;10;5;13;13;12;12;5;10;12;10;5;5;5;5;5;5;5;5;5;20;12;5;15;12;5;5;5;5;5;20;10;5;10;13;5;13;13",,,
"Koschei Oakdown;""Australian"";""CA Buenos Aires"";""GK"";1;90;6",4;6,49;0;0;0;0;0;0;0;0;34;35;97,"14;0;0;0;NA;0;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;""4-3"";""Montréal United"";""17"";3;1;8;9;6;10;8;10;8;9;9;10;10;5;5;10;9;5;6;5;8;7;5;9;5;10;8;8;5;5;5;20;8;9;8;9;5;10;6;9;6;20;7;5;10;5;8;9;10",,,,,
"Lari Ligmanen;""Finnish"";""Athênai F.C."";""DM"," M (C)"";1;90;13",1;7,24;0;0;0;0;0;0;0;0;59;64;92,"19;1;0;1;0;0;1;2;50;0;0;2;2;100;0;2;1;0;0;0;0;0;0;""1-0"";""CF Catalunya"";""17"";3;1;10;5;5;9;10;8;11;5;5;12;11;5;5;13;10;8;5;5;9;5;7;5;10;10;5;13;5;5;13;20;10;5;10;9;5;13;5;5;5;20;8;13;12;8;5;10;12",,,,
"Laurent Gourcuff;""French"";""CA Buenos Aires"";""M (C)"," AM (LC)"";1;90;15",3;7,06;0;1;0;0,36;1;2;0;0;35;47;74,47;1;1;7;14,"29;0;2;4;50;0;2;0;2;0;0;1;1;0;0;0;4;2;0;""4-3"";""Montréal United"";""17"";3;1;12;5;5;13;12;12;6;5;5;12;12;11;11;12;5;13;5;10;13;13;11;5;5;5;5;5;11;5;9;20;13;5;12;14;5;5;5;5;5;20;12;9;13;13;5;13;13",,
"Leonardo Escorcia;""Australian"";""Inter London"";""D (C)", DM," M (C)"";1;90;10",4;7,07;0;0;0;0;0;0;0;0;49;53;92,45;0;0;0;NA;0;15;17;88,"24;2;0;0;0;NA;0;4;15;0;1;0;1;1;0;""2-1"";""Sydney City"";""17"";3;1;10;5;10;7;13;7;10;5;5;10;10;5;5;10;5;6;5;5;5;5;5;5;13;13;5;5;5;5;13;20;5;5;16;7;5;15;5;5;5;20;13;15;5;9;5;5;5",,
